Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Image Src,Image Position,Image Alt Text,Variant Price,Variant Compare At Price,Variant Inventory Tracker,Variant Weight Unit,Variant SKU,Option1 Name,Option1 Value
"lorraine-ascendant-wings-p25","EN-001 Lorraine, Ascendant Wings (PR)","<p>Lorraine, Ascendant Wings is a promotional rare card in Grand Archive's Promotional 2025 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: P25, Rarity: Promotional Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/P25/PR/EN-001.jpg","1","Lorraine, Ascendant Wings","","","shopify","g","WA5G8PP0Q1","Title","Default Title"
"dissuading-halt-p25-omnidex","EN-018 Dissuading Halt (PR)","<p>Dissuading Halt is a promotional rare card in Grand Archive's Promotional 2025 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: P25, Rarity: Promotional Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/P25/PR/EN-018.jpg","1","Dissuading Halt","","","shopify","g","G5AAW2KVVI","Title","Default Title"
"shard-of-empowerment-p25","EN-020 Shard of Empowerment (PR)","<p>Shard of Empowerment is a promotional rare card in Grand Archive's Promotional 2025 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: P25, Rarity: Promotional Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/P25/PR/EN-020.jpg","1","Shard of Empowerment","","","shopify","g","HIMR6MPWHX","Title","Default Title"
"coronation-ceremony-p25","EN-021 Coronation Ceremony (PR)","<p>Coronation Ceremony is a promotional rare card in Grand Archive's Promotional 2025 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: P25, Rarity: Promotional Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/P25/PR/EN-021.jpg","1","Coronation Ceremony","","","shopify","g","LORGIUDXEP","Title","Default Title"
"fast-cure-p25","EN-075 Fast Cure (PR)","<p>Fast Cure is a promotional rare card in Grand Archive's Promotional 2025 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: P25, Rarity: Promotional Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/P25/PR/EN-075.jpg","1","Fast Cure","","","shopify","g","J1O6YNRO8U","Title","Default Title"
"thunderclap-p25","EN-078 Thunderclap (PR)","<p>Thunderclap is a promotional rare card in Grand Archive's Promotional 2025 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: P25, Rarity: Promotional Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/P25/PR/EN-078.jpg","1","Thunderclap","","","shopify","g","653MHJ8MKF","Title","Default Title"
"fire-resonance-bauble-p25","EN-079 Fire Resonance Bauble (PR)","<p>Fire Resonance Bauble is a promotional rare card in Grand Archive's Promotional 2025 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: P25, Rarity: Promotional Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/P25/PR/EN-079.jpg","1","Fire Resonance Bauble","","","shopify","g","KOFOXXKM28","Title","Default Title"
"water-resonance-bauble-p25","EN-092 Water Resonance Bauble (PR)","<p>Water Resonance Bauble is a promotional rare card in Grand Archive's Promotional 2025 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: P25, Rarity: Promotional Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/P25/PR/EN-092.jpg","1","Water Resonance Bauble","","","shopify","g","8WX5VBWZYD","Title","Default Title"
"freezing-hail-p25","EN-138 Freezing Hail (PR)","<p>Freezing Hail is a promotional rare card in Grand Archive's Promotional 2025 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: P25, Rarity: Promotional Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/P25/PR/EN-138.jpg","1","Freezing Hail","","","shopify","g","1RSY0DRZ59","Title","Default Title"
