Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Image Src,Image Position,Image Alt Text,Variant Price,Variant Compare At Price,Variant Inventory Tracker,Variant Weight Unit,Variant SKU,Option1 Name,Option1 Value
"arcane-blast-sp1","EN-001 Arcane Blast (SR)","<p>Arcane Blast is a super rare card in Grand Archive's Supporter Pack 1 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: SP1, Rarity: Super Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/SP1/SR/EN-001.jpg","1","Arcane Blast","0.73","0.81","shopify","g","IF7MF9IPDD","Title","Default Title"
"barrier-servant-sp1","EN-002 Barrier Servant (R)","<p>Barrier Servant is a rare card in Grand Archive's Supporter Pack 1 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: SP1, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/SP1/R/EN-002.jpg","1","Barrier Servant","0.34","0.38","shopify","g","4VET2CZB14","Title","Default Title"
"blitz-mage-sp1","EN-003 Blitz Mage (U)","<p>Blitz Mage is an uncommon card in Grand Archive's Supporter Pack 1 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: SP1, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/SP1/U/EN-003.jpg","1","Blitz Mage","0.25","","shopify","g","MEC8LIYDUY","Title","Default Title"
"cemetery-sentry-sp1","EN-004 Cemetery Sentry (R)","<p>Cemetery Sentry is a rare card in Grand Archive's Supporter Pack 1 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: SP1, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/SP1/R/EN-004.jpg","1","Cemetery Sentry","0.65","0.72","shopify","g","W46GVW396Q","Title","Default Title"
"esteemed-knight-sp1","EN-005 Esteemed Knight (U)","<p>Esteemed Knight is an uncommon card in Grand Archive's Supporter Pack 1 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: SP1, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/SP1/U/EN-005.jpg","1","Esteemed Knight","0.25","","shopify","g","1ES51UGMNM","Title","Default Title"
"fireball-sp1","EN-006 Fireball (R)","<p>Fireball is a rare card in Grand Archive's Supporter Pack 1 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: SP1, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/SP1/R/EN-006.jpg","1","Fireball","1.95","2.16","shopify","g","PFAF098JMO","Title","Default Title"
"fishing-accident-sp1","EN-007 Fishing Accident (R)","<p>Fishing Accident is a rare card in Grand Archive's Supporter Pack 1 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: SP1, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/SP1/R/EN-007.jpg","1","Fishing Accident","0.28","0.31","shopify","g","IZA5UHJXHK","Title","Default Title"
"freezing-hail-sp1","EN-008 Freezing Hail (R)","<p>Freezing Hail is a rare card in Grand Archive's Supporter Pack 1 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: SP1, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/SP1/R/EN-008.jpg","1","Freezing Hail","0.34","0.38","shopify","g","U1FPG6P54N","Title","Default Title"
"hurricane-sweep-sp1","EN-010 Hurricane Sweep (SR)","<p>Hurricane Sweep is a super rare card in Grand Archive's Supporter Pack 1 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: SP1, Rarity: Super Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/SP1/SR/EN-010.jpg","1","Hurricane Sweep","2.95","3.28","shopify","g","AP60Y6HS7Y","Title","Default Title"
"reclaim-sp1","EN-012 Reclaim (R)","<p>Reclaim is a rare card in Grand Archive's Supporter Pack 1 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: SP1, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/SP1/R/EN-012.jpg","1","Reclaim","1.28","1.42","shopify","g","RYYX0GLQBK","Title","Default Title"
"rending-flames-sp1","EN-013 Rending Flames (SR)","<p>Rending Flames is a super rare card in Grand Archive's Supporter Pack 1 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: SP1, Rarity: Super Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/SP1/SR/EN-013.jpg","1","Rending Flames","3.14","3.49","shopify","g","KVXZTBLG5T","Title","Default Title"
"snow-fairy-sp1","EN-014 Snow Fairy (SR)","<p>Snow Fairy is a super rare card in Grand Archive's Supporter Pack 1 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: SP1, Rarity: Super Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/SP1/SR/EN-014.jpg","1","Snow Fairy","3.86","4.29","shopify","g","U8SV53R0II","Title","Default Title"
