Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Image Src,Image Position,Image Alt Text,Variant Price,Variant Compare At Price,Variant Inventory Tracker,Variant Weight Unit,Variant SKU,Option1 Name,Option1 Value
"armored-valkyrie-sp4","EN-001 Armored Valkyrie (U)","<p>Armored Valkyrie is an uncommon card in Grand Archive's Supporter Pack 4 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: SP4, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/SP4/U/EN-001.jpg","1","Armored Valkyrie","","","shopify","g","WVIKAI6LRJ","Title","Default Title"
"bolt-of-diamonds-sp4","EN-002 Bolt of Diamonds (U)","<p>Bolt of Diamonds is an uncommon card in Grand Archive's Supporter Pack 4 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: SP4, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/SP4/U/EN-002.jpg","1","Bolt of Diamonds","","","shopify","g","MRZAU9GA5V","Title","Default Title"
"brisk-windtrotter-sp4","EN-003 Brisk Windtrotter (U)","<p>Brisk Windtrotter is an uncommon card in Grand Archive's Supporter Pack 4 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: SP4, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/SP4/U/EN-003.jpg","1","Brisk Windtrotter","","","shopify","g","GK0FF5YJYS","Title","Default Title"
"cinderbloom-tender-sp4","EN-005 Cinderbloom Tender (U)","<p>Cinderbloom Tender is an uncommon card in Grand Archive's Supporter Pack 4 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: SP4, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/SP4/U/EN-005.jpg","1","Cinderbloom Tender","","","shopify","g","TW8S8UAUE4","Title","Default Title"
"cosmic-bolt-sp4","EN-006 Cosmic Bolt (R)","<p>Cosmic Bolt is a rare card in Grand Archive's Supporter Pack 4 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: SP4, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/SP4/R/EN-006.jpg","1","Cosmic Bolt","","","shopify","g","LO197HRXFF","Title","Default Title"
"dazzling-courtesan-sp4","EN-007 Dazzling Courtesan (U)","<p>Dazzling Courtesan is an uncommon card in Grand Archive's Supporter Pack 4 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: SP4, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/SP4/U/EN-007.jpg","1","Dazzling Courtesan","","","shopify","g","ZQ5GL4ZWPU","Title","Default Title"
"dream-fairy-sp4","EN-008 Dream Fairy (SR)","<p>Dream Fairy is a super rare card in Grand Archive's Supporter Pack 4 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: SP4, Rarity: Super Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/SP4/SR/EN-008.jpg","1","Dream Fairy","","","shopify","g","D7V305UCGN","Title","Default Title"
"dredging-streams-sp4","EN-009 Dredging Streams (U)","<p>Dredging Streams is an uncommon card in Grand Archive's Supporter Pack 4 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: SP4, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/SP4/U/EN-009.jpg","1","Dredging Streams","","","shopify","g","0I90ATCFJT","Title","Default Title"
"expel-the-departed-sp4","EN-010 Expel the Departed (R)","<p>Expel the Departed is a rare card in Grand Archive's Supporter Pack 4 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: SP4, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/SP4/R/EN-010.jpg","1","Expel the Departed","","","shopify","g","BFVO3ERJKJ","Title","Default Title"
"fiery-interference-sp4","EN-011 Fiery Interference (R)","<p>Fiery Interference is a rare card in Grand Archive's Supporter Pack 4 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: SP4, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/SP4/R/EN-011.jpg","1","Fiery Interference","","","shopify","g","W88ODAX7FH","Title","Default Title"
