Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Image Src,Image Position,Image Alt Text,Variant Price,Variant Compare At Price,Variant Inventory Tracker,Variant Weight Unit,Variant SKU,Option1 Name,Option1 Value
"red-slime-ftc","EN-056 Red Slime (U)","<p>Red Slime is an uncommon card in Grand Archive's Fractured Crown set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: FTC, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/FTC/U/EN-056.jpg","1","Red Slime","0.25","","shopify","g","UFP2GUQI4B","Title","Default Title"
"varuckan-acolyte-ftc","EN-057 Varuckan Acolyte (U)","<p>Varuckan Acolyte is an uncommon card in Grand Archive's Fractured Crown set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: FTC, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/FTC/U/EN-057.jpg","1","Varuckan Acolyte","0.25","","shopify","g","BAD3Y3OXX8","Title","Default Title"
"corhazi-trapper-ftc","EN-058 Corhazi Trapper (U)","<p>Corhazi Trapper is an uncommon card in Grand Archive's Fractured Crown set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: FTC, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/FTC/U/EN-058.jpg","1","Corhazi Trapper","0.25","","shopify","g","AC6OYTI67L","Title","Default Title"
"deep-sea-fractal-ftc","EN-059 Deep Sea Fractal (C)","<p>Deep Sea Fractal is a common card in Grand Archive's Fractured Crown set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: FTC, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/FTC/C/EN-059.jpg","1","Deep Sea Fractal","0.25","","shopify","g","58IP4D4VDT","Title","Default Title"
"fractal-of-intrusion-ftc","EN-060 Fractal of Intrusion (R)","<p>Fractal of Intrusion is a rare card in Grand Archive's Fractured Crown set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: FTC, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/FTC/R/EN-060.jpg","1","Fractal of Intrusion","0.25","0.26","shopify","g","SCZB14M4C8","Title","Default Title"
"fracturize-ftc","EN-061 Fracturize (R)","<p>Fracturize is a rare card in Grand Archive's Fractured Crown set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: FTC, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/FTC/R/EN-061.jpg","1","Fracturize","5.93","6.59","shopify","g","KIYDUPMU6G","Title","Default Title"
"frostbind-ftc","EN-062 Frostbind (U)","<p>Frostbind is an uncommon card in Grand Archive's Fractured Crown set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: FTC, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/FTC/U/EN-062.jpg","1","Frostbind","0.25","","shopify","g","VMT96QRESW","Title","Default Title"
"frostbinder-apostle-ftc","EN-063 Frostbinder Apostle (U)","<p>Frostbinder Apostle is an uncommon card in Grand Archive's Fractured Crown set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: FTC, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/FTC/U/EN-063.jpg","1","Frostbinder Apostle","0.25","","shopify","g","1UGMMLP59E","Title","Default Title"
"guarded-dissipation-ftc","EN-064 Guarded Dissipation (U)","<p>Guarded Dissipation is an uncommon card in Grand Archive's Fractured Crown set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: FTC, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/FTC/U/EN-064.jpg","1","Guarded Dissipation","0.25","","shopify","g","Z88JMOIZA4","Title","Default Title"
"innervate-knowledge-ftc","EN-065 Innervate Knowledge (R)","<p>Innervate Knowledge is a rare card in Grand Archive's Fractured Crown set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: FTC, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/FTC/R/EN-065.jpg","1","Innervate Knowledge","0.25","","shopify","g","THJXHKTRFO","Title","Default Title"
"oceans-blessing-ftc","EN-066 Ocean's Blessing (U)","<p>Ocean's Blessing is an uncommon card in Grand Archive's Fractured Crown set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: FTC, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/FTC/U/EN-066.jpg","1","Ocean's Blessing","0.25","","shopify","g","66PV3N1M3F","Title","Default Title"
"protective-fractal-ftc","EN-067 Protective Fractal (C)","<p>Protective Fractal is a common card in Grand Archive's Fractured Crown set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: FTC, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/FTC/C/EN-067.jpg","1","Protective Fractal","0.25","","shopify","g","XFNJWK0OW0","Title","Default Title"
"refracting-missile-ftc","EN-068 Refracting Missile (U)","<p>Refracting Missile is an uncommon card in Grand Archive's Fractured Crown set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: FTC, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/FTC/U/EN-068.jpg","1","Refracting Missile","0.25","","shopify","g","X5HRXY4LH1","Title","Default Title"
"riptide-slash-ftc","EN-069 Riptide Slash (C)","<p>Riptide Slash is a common card in Grand Archive's Fractured Crown set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: FTC, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/FTC/C/EN-069.jpg","1","Riptide Slash","0.25","","shopify","g","3PU7D5ROON","Title","Default Title"
"song-of-frost-ftc","EN-070 Song of Frost (C)","<p>Song of Frost is a common card in Grand Archive's Fractured Crown set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: FTC, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/FTC/C/EN-070.jpg","1","Song of Frost","0.25","","shopify","g","RGLQ1KJUNP","Title","Default Title"
