Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Image Src,Image Position,Image Alt Text,Variant Price,Variant Compare At Price,Variant Inventory Tracker,Variant Weight Unit,Variant SKU,Option1 Name,Option1 Value
"deflecting-edge-p23","EN-001 Deflecting Edge (PR)","<p>Deflecting Edge is a promotional rare card in Grand Archive's Promotional 2023 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: P23, Rarity: Promotional Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/P23/PR/EN-001.jpg","1","Deflecting Edge","7.5","8.33","shopify","g","P3M2ZPW440","Title","Default Title"
"frostsworn-paladin-p23","EN-002 Frostsworn Paladin (PR)","<p>Frostsworn Paladin is a promotional rare card in Grand Archive's Promotional 2023 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: P23, Rarity: Promotional Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/P23/PR/EN-002.jpg","1","Frostsworn Paladin","44.61","49.57","shopify","g","VL4KT2Q2SV","Title","Default Title"
"nullifying-lantern-p23","EN-003 Nullifying Lantern (PR)","<p>Nullifying Lantern is a promotional rare card in Grand Archive's Promotional 2023 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: P23, Rarity: Promotional Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/P23/PR/EN-003.jpg","1","Nullifying Lantern","69.99","77.77","shopify","g","D43YB9P4LP","Title","Default Title"
"scavenging-racoon-p23","EN-004 Scavenging Raccoon (PR)","<p>Scavenging Raccoon is a promotional rare card in Grand Archive's Promotional 2023 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: P23, Rarity: Promotional Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/P23/PR/EN-004.jpg","1","Scavenging Raccoon","10.05","11.16","shopify","g","MUX7MNT0XH","Title","Default Title"
"imperious-highlander-p23","EN-005 Imperious Highlander (PR)","<p>Imperious Highlander is a promotional rare card in Grand Archive's Promotional 2023 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: P23, Rarity: Promotional Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/P23/PR/EN-005.jpg","1","Imperious Highlander","2.18","2.42","shopify","g","S5JWSL7DDC","Title","Default Title"
"inspiring-call-p23","EN-006 Inspiring Call (PR)","<p>Inspiring Call is a promotional rare card in Grand Archive's Promotional 2023 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: P23, Rarity: Promotional Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/P23/PR/EN-006.jpg","1","Inspiring Call","","","shopify","g","G505QZZADE","Title","Default Title"
"hasty-messenger-p23","EN-007 Hasty Messenger (PR)","<p>Hasty Messenger is a promotional rare card in Grand Archive's Promotional 2023 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: P23, Rarity: Promotional Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/P23/PR/EN-007.jpg","1","Hasty Messenger","19.96","22.18","shopify","g","9Q0VK89O7B","Title","Default Title"
"prismatic-spirit-p23","EN-011 Prismatic Spirit (PR)","<p>Prismatic Spirit is a promotional rare card in Grand Archive's Promotional 2023 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: P23, Rarity: Promotional Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/P23/PR/EN-011.jpg","1","Prismatic Spirit","0.67","0.74","shopify","g","B80E81BI66","Title","Default Title"
"gate-of-alterity-p23","EN-012 Gate of Alterity (PR)","<p>Gate of Alterity is a promotional rare card in Grand Archive's Promotional 2023 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: P23, Rarity: Promotional Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/P23/PR/EN-012.jpg","1","Gate of Alterity","0.31","0.35","shopify","g","XO7MV5S4UX","Title","Default Title"
"ordinary-bear-p23","EN-016 Ordinary Bear (PR)","<p>Ordinary Bear is a promotional rare card in Grand Archive's Promotional 2023 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: P23, Rarity: Promotional Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/P23/PR/EN-016.jpg","1","Ordinary Bear","3.19","3.54","shopify","g","85XB5Y8F33","Title","Default Title"
