Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Image Src,Image Position,Image Alt Text,Variant Price,Variant Compare At Price,Variant Inventory Tracker,Variant Weight Unit,Variant SKU,Option1 Name,Option1 Value
"favorable-winds-gsc","EN-001 Favorable Winds (PR)","<p>Favorable Winds is a promotional rare card in Grand Archive's GenSeCha set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: GSC, Rarity: Promotional Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/GSC/PR/EN-001.jpg","1","Favorable Winds","","","shopify","g","KW4HXXGF3D","Title","Default Title"
"empowering-harmony-gsc","EN-002 Empowering Harmony (PR)","<p>Empowering Harmony is a promotional rare card in Grand Archive's GenSeCha set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: GSC, Rarity: Promotional Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/GSC/PR/EN-002.jpg","1","Empowering Harmony","","","shopify","g","OFEG5IXC2B","Title","Default Title"
"strategic-planning-gsc","EN-003 Strategic Planning (PR)","<p>Strategic Planning is a promotional rare card in Grand Archive's GenSeCha set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: GSC, Rarity: Promotional Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/GSC/PR/EN-003.jpg","1","Strategic Planning","13.32","14.8","shopify","g","YYG62MK7ZX","Title","Default Title"
"spark-alight-gsc","EN-004 Spark Alight (PR)","<p>Spark Alight is a promotional rare card in Grand Archive's GenSeCha set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: GSC, Rarity: Promotional Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/GSC/PR/EN-004.jpg","1","Spark Alight","","","shopify","g","YVN1VOY5TT","Title","Default Title"
"idle-thoughts-gsc","EN-005 Idle Thoughts (PR)","<p>Idle Thoughts is a promotional rare card in Grand Archive's GenSeCha set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: GSC, Rarity: Promotional Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/GSC/PR/EN-005.jpg","1","Idle Thoughts","31.97","35.52","shopify","g","KAT9HRFRHK","Title","Default Title"
