Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Image Src,Image Position,Image Alt Text,Variant Price,Variant Compare At Price,Variant Inventory Tracker,Variant Weight Unit,Variant SKU,Option1 Name,Option1 Value
"lost-providence-ptm1e","EN-013 Lost Providence (UR)","<p>Lost Providence is an ultra rare card in Grand Archive's Phantom Monarchs First Edition set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM 1st, Rarity: Ultra Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM 1st/UR/EN-013.jpg","1","Lost Providence","","","shopify","g","STYVJU3C51","Title","Default Title"
"palvor-sword-ptm1e","EN-024 Palvor Sword (UR)","<p>Palvor Sword is an ultra rare card in Grand Archive's Phantom Monarchs First Edition set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM 1st, Rarity: Ultra Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM 1st/UR/EN-024.jpg","1","Palvor Sword","","","shopify","g","DJQJLMUPAE","Title","Default Title"
"vorpal-sword-ptm1e","EN-025 Vorpal Sword (UR)","<p>Vorpal Sword is an ultra rare card in Grand Archive's Phantom Monarchs First Edition set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM 1st, Rarity: Ultra Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM 1st/UR/EN-025.jpg","1","Vorpal Sword","","","shopify","g","DQ3MLIRXSA","Title","Default Title"
"ticket-to-the-afterlife-ptm1e","EN-027 Ticket to the Afterlife (UR)","<p>Ticket to the Afterlife is an ultra rare card in Grand Archive's Phantom Monarchs First Edition set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM 1st, Rarity: Ultra Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM 1st/UR/EN-027.jpg","1","Ticket to the Afterlife","","","shopify","g","OHUONHTNTU","Title","Default Title"
"labyrinth-jeweled-opus-ptm1e","EN-119 Labyrinth, Jeweled Opus (UR)","<p>Labyrinth, Jeweled Opus is an ultra rare card in Grand Archive's Phantom Monarchs First Edition set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM 1st, Rarity: Ultra Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM 1st/UR/EN-119.jpg","1","Labyrinth, Jeweled Opus","","","shopify","g","6FRC3IPJA8","Title","Default Title"
"aetherial-projection-ptm1e","EN-164 Aetherial Projection (UR)","<p>Aetherial Projection is an ultra rare card in Grand Archive's Phantom Monarchs First Edition set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM 1st, Rarity: Ultra Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM 1st/UR/EN-164.jpg","1","Aetherial Projection","","","shopify","g","LWACRZYWNQ","Title","Default Title"
"merlin-surreal-figment-ptm1e","EN-175 Merlin, Surreal Figment (UR)","<p>Merlin, Surreal Figment is an ultra rare card in Grand Archive's Phantom Monarchs First Edition set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM 1st, Rarity: Ultra Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM 1st/UR/EN-175.jpg","1","Merlin, Surreal Figment","","","shopify","g","QFR5HWVFSO","Title","Default Title"
"awaken-ombre-ptm1e","EN-179 Awaken Ombre (UR)","<p>Awaken Ombre is an ultra rare card in Grand Archive's Phantom Monarchs First Edition set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM 1st, Rarity: Ultra Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM 1st/UR/EN-179.jpg","1","Awaken Ombre","","","shopify","g","JNRUMEFSGU","Title","Default Title"
"jabberwocky-calamitys-call-ptm1e","EN-185 Jabberwocky, Calamity's Call (UR)","<p>Jabberwocky, Calamity's Call is an ultra rare card in Grand Archive's Phantom Monarchs First Edition set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM 1st, Rarity: Ultra Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM 1st/UR/EN-185.jpg","1","Jabberwocky, Calamity's Call","","","shopify","g","VACBRSFCX0","Title","Default Title"
