Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Image Src,Image Position,Image Alt Text,Variant Price,Variant Compare At Price,Variant Inventory Tracker,Variant Weight Unit,Variant SKU,Option1 Name,Option1 Value
"imperial-seal-amb","EN-015 Imperial Seal (UR)","<p>Imperial Seal is an ultra rare card in Grand Archive's Mortal Ambition First Edition set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: AMB 1st, Rarity: Ultra Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/AMB 1st/UR/EN-015.jpg","1","Imperial Seal","34.26","38.06","shopify","g","6PMKQ9X9X9","Title","Default Title"
"dragons-dawn-amb","EN-022 Dragon's Dawn (UR)","<p>Dragon's Dawn is an ultra rare card in Grand Archive's Mortal Ambition First Edition set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: AMB 1st, Rarity: Ultra Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/AMB 1st/UR/EN-022.jpg","1","Dragon's Dawn","3.53","3.92","shopify","g","7CLTPFB5WJ","Title","Default Title"
"ebbing-tide-amb","EN-025 Ebbing Tide (UR)","<p>Ebbing Tide is an ultra rare card in Grand Archive's Mortal Ambition First Edition set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: AMB 1st, Rarity: Ultra Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/AMB 1st/UR/EN-025.jpg","1","Ebbing Tide","8.11","9.01","shopify","g","1B3FSAH1YC","Title","Default Title"
"sundering-moon-amb","EN-028 Sundering Moon (UR)","<p>Sundering Moon is an ultra rare card in Grand Archive's Mortal Ambition First Edition set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: AMB 1st, Rarity: Ultra Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/AMB 1st/UR/EN-028.jpg","1","Sundering Moon","2.6","2.88","shopify","g","8KA53Y6261","Title","Default Title"
"mortal-ambition-amb","EN-062 Mortal Ambition (UR)","<p>Mortal Ambition is an ultra rare card in Grand Archive's Mortal Ambition First Edition set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: AMB 1st, Rarity: Ultra Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/AMB 1st/UR/EN-062.jpg","1","Mortal Ambition","2.05","2.27","shopify","g","HG1N8HQA75","Title","Default Title"
"three-visits-amb","EN-194 Three Visits (UR)","<p>Three Visits is an ultra rare card in Grand Archive's Mortal Ambition First Edition set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: AMB 1st, Rarity: Ultra Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/AMB 1st/UR/EN-194.jpg","1","Three Visits","20.21","22.46","shopify","g","205T3HP7N2","Title","Default Title"
"zhao-yun-dragonsblood-amb","EN-214 Zhao Yun, Dragonsblood (UR)","<p>Zhao Yun, Dragonsblood is an ultra rare card in Grand Archive's Mortal Ambition First Edition set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: AMB 1st, Rarity: Ultra Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/AMB 1st/UR/EN-214.jpg","1","Zhao Yun, Dragonsblood","2.32","2.58","shopify","g","NV8YRVC0VB","Title","Default Title"
"dong-zhou-false-liege-amb","EN-220 Dong Zhou, False Liege (UR)","<p>Dong Zhou, False Liege is an ultra rare card in Grand Archive's Mortal Ambition First Edition set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: AMB 1st, Rarity: Ultra Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/AMB 1st/UR/EN-220.jpg","1","Dong Zhou, False Liege","1.15","1.28","shopify","g","4KTD61WO8J","Title","Default Title"
