Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Image Src,Image Position,Image Alt Text,Variant Price,Variant Compare At Price,Variant Inventory Tracker,Variant Weight Unit,Variant SKU,Option1 Name,Option1 Value
"backstep-alcsd","EN-039 Backstep (C)","<p>Backstep is a common card in Grand Archive's Alchemical Revolution Starter Decks set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALCSD, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALCSD/C/EN-039.jpg","1","Backstep","0.91","1.01","shopify","g","JFRP5U153B","Title","Default Title"
"barter-herbs-alcsd","EN-040 Barter Herbs (C)","<p>Barter Herbs is a common card in Grand Archive's Alchemical Revolution Starter Decks set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALCSD, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALCSD/C/EN-040.jpg","1","Barter Herbs","0.27","0.3","shopify","g","NN23AQDX8V","Title","Default Title"
"blightroot-alcsd","EN-041 Blightroot (C)","<p>Blightroot is a common card in Grand Archive's Alchemical Revolution Starter Decks set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALCSD, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALCSD/C/EN-041.jpg","1","Blightroot","0.25","","shopify","g","ZCIBXTUSWM","Title","Default Title"
"caretaker-drone-alcsd","EN-042 Caretaker Drone (C)","<p>Caretaker Drone is a common card in Grand Archive's Alchemical Revolution Starter Decks set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALCSD, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALCSD/C/EN-042.jpg","1","Caretaker Drone","0.27","0.3","shopify","g","HM7PFQTVP6","Title","Default Title"
"evasive-maneuvers-alcsd","EN-043 Evasive Maneuvers (C)","<p>Evasive Maneuvers is a common card in Grand Archive's Alchemical Revolution Starter Decks set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALCSD, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALCSD/C/EN-043.jpg","1","Evasive Maneuvers","1.03","1.14","shopify","g","QC1YQ4XR18","Title","Default Title"
"foraging-servant-alcsd","EN-044 Foraging Servant (C)","<p>Foraging Servant is a common card in Grand Archive's Alchemical Revolution Starter Decks set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALCSD, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALCSD/C/EN-044.jpg","1","Foraging Servant","1.36","1.51","shopify","g","WWNDWCKUHT","Title","Default Title"
"fortified-mana-shield-alcsd","EN-045 Fortified Mana Shield (C)","<p>Fortified Mana Shield is a common card in Grand Archive's Alchemical Revolution Starter Decks set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALCSD, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALCSD/C/EN-045.jpg","1","Fortified Mana Shield","0.83","0.92","shopify","g","KM4WUQ31HW","Title","Default Title"
"fraysia-alcsd","EN-046 Fraysia (C)","<p>Fraysia is a common card in Grand Archive's Alchemical Revolution Starter Decks set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALCSD, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALCSD/C/EN-046.jpg","1","Fraysia","0.25","","shopify","g","DHEMOZDELS","Title","Default Title"
"heavy-swing-alcsd","EN-047 Heavy Swing (C)","<p>Heavy Swing is a common card in Grand Archive's Alchemical Revolution Starter Decks set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALCSD, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALCSD/C/EN-047.jpg","1","Heavy Swing","0.79","0.88","shopify","g","O9JWAOKCY5","Title","Default Title"
"idle-thoughts-alcsd","EN-048 Idle Thoughts (C)","<p>Idle Thoughts is a common card in Grand Archive's Alchemical Revolution Starter Decks set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALCSD, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALCSD/C/EN-048.jpg","1","Idle Thoughts","0.25","","shopify","g","547XSXIRR2","Title","Default Title"
"imperial-recruit-alcsd","EN-049 Imperial Recruit (C)","<p>Imperial Recruit is a common card in Grand Archive's Alchemical Revolution Starter Decks set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALCSD, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALCSD/C/EN-049.jpg","1","Imperial Recruit","0.66","0.74","shopify","g","460ISNC01F","Title","Default Title"
"imperial-rifleman-alcsd","EN-050 Imperial Rifleman (C)","<p>Imperial Rifleman is a common card in Grand Archive's Alchemical Revolution Starter Decks set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALCSD, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALCSD/C/EN-050.jpg","1","Imperial Rifleman","0.25","","shopify","g","Z2CJY7YP7N","Title","Default Title"
"imperial-sentry-alcsd","EN-051 Imperial Sentry (C)","<p>Imperial Sentry is a common card in Grand Archive's Alchemical Revolution Starter Decks set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALCSD, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALCSD/C/EN-051.jpg","1","Imperial Sentry","0.25","","shopify","g","M6T5VYGY62","Title","Default Title"
"into-the-fray-alcsd","EN-052 Into the Fray (C)","<p>Into the Fray is a common card in Grand Archive's Alchemical Revolution Starter Decks set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALCSD, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALCSD/C/EN-052.jpg","1","Into the Fray","0.25","","shopify","g","ECS7OJGO0A","Title","Default Title"
"manaroot-alcsd","EN-053 Manaroot (C)","<p>Manaroot is a common card in Grand Archive's Alchemical Revolution Starter Decks set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALCSD, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALCSD/C/EN-053.jpg","1","Manaroot","","","shopify","g","PGN30KL8MQ","Title","Default Title"
