Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Image Src,Image Position,Image Alt Text,Variant Price,Variant Compare At Price,Variant Inventory Tracker,Variant Weight Unit,Variant SKU,Option1 Name,Option1 Value
"overlapping-visages-rec-brv-a","EN-025A Overlapping Visages (C)","<p>Overlapping Visages is a common card in Grand Archive's Re:Collection Brilliant Vestige set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ReC-BRV, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ReC-BRV/C/EN-025A.jpg","1","Overlapping Visages","","","shopify","g","QIZA2IOJBA","Title","Default Title"
"overlapping-visages-rec-brv-b","EN-025B Overlapping Visages (C)","<p>Overlapping Visages is a common card in Grand Archive's Re:Collection Brilliant Vestige set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ReC-BRV, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ReC-BRV/C/EN-025B.jpg","1","Overlapping Visages","","","shopify","g","UX7ENS7IME","Title","Default Title"
"protect-her-at-all-costs-rec-brv","EN-026 Protect Her At All Costs (R)","<p>Protect Her At All Costs is a rare card in Grand Archive's Re:Collection Brilliant Vestige set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ReC-BRV, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ReC-BRV/R/EN-026.jpg","1","Protect Her At All Costs","","","shopify","g","OZY0DC6FXP","Title","Default Title"
"return-to-the-archive-rec-brv","EN-027 Return to the Archive (U)","<p>Return to the Archive is an uncommon card in Grand Archive's Re:Collection Brilliant Vestige set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ReC-BRV, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ReC-BRV/U/EN-027.jpg","1","Return to the Archive","","","shopify","g","UOUK0JTK9G","Title","Default Title"
"shardwing-searchlight-rec-brv","EN-028 Shardwing Searchlight (R)","<p>Shardwing Searchlight is a rare card in Grand Archive's Re:Collection Brilliant Vestige set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ReC-BRV, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ReC-BRV/R/EN-028.jpg","1","Shardwing Searchlight","","","shopify","g","LDKW5CRZGD","Title","Default Title"
"undeniable-truth-rec-brv","EN-029 Undeniable Truth (C)","<p>Undeniable Truth is a common card in Grand Archive's Re:Collection Brilliant Vestige set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ReC-BRV, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ReC-BRV/C/EN-029.jpg","1","Undeniable Truth","","","shopify","g","MBGFDCJICT","Title","Default Title"
"quiet-refraction-rec-brv","EN-030 Quiet Refraction (C)","<p>Quiet Refraction is a common card in Grand Archive's Re:Collection Brilliant Vestige set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ReC-BRV, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ReC-BRV/C/EN-030.jpg","1","Quiet Refraction","","","shopify","g","YAEJ4YAJ8X","Title","Default Title"
"seep-into-the-mind-rec-brv","EN-031 Seep Into the Mind (R)","<p>Seep Into the Mind is a rare card in Grand Archive's Re:Collection Brilliant Vestige set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ReC-BRV, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ReC-BRV/R/EN-031.jpg","1","Seep Into the Mind","","","shopify","g","DYU3V6MBI7","Title","Default Title"
"shattered-hope-rec-brv","EN-032 Shattered Hope (C)","<p>Shattered Hope is a common card in Grand Archive's Re:Collection Brilliant Vestige set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ReC-BRV, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ReC-BRV/C/EN-032.jpg","1","Shattered Hope","","","shopify","g","UI71X6B9XB","Title","Default Title"
"stand-before-the-queen-rec-brv","EN-033 Stand Before the Queen (R)","<p>Stand Before the Queen is a rare card in Grand Archive's Re:Collection Brilliant Vestige set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ReC-BRV, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ReC-BRV/R/EN-033.jpg","1","Stand Before the Queen","","","shopify","g","3BG6YV7TEM","Title","Default Title"
"will-to-save-rec-brv","EN-034 Will to Save (C)","<p>Will to Save is a common card in Grand Archive's Re:Collection Brilliant Vestige set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ReC-BRV, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ReC-BRV/C/EN-034.jpg","1","Will to Save","","","shopify","g","MQ0AT5LUQP","Title","Default Title"
"dualitys-convergence-rec-brv","EN-035 Duality's Convergence (SR)","<p>Duality's Convergence is a super rare card in Grand Archive's Re:Collection Brilliant Vestige set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ReC-BRV, Rarity: Super Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ReC-BRV/SR/EN-035.jpg","1","Duality's Convergence","","","shopify","g","PVQIN3SNNP","Title","Default Title"
"materialize-the-soul-rec-brv","EN-036 Materialize the Soul (UR)","<p>Materialize the Soul is an ultra rare card in Grand Archive's Re:Collection Brilliant Vestige set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ReC-BRV, Rarity: Ultra Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ReC-BRV/UR/EN-036.jpg","1","Materialize the Soul","","","shopify","g","EXRIHRX3UZ","Title","Default Title"
"possessed-reaping-rec-brv","EN-037 Possessed Reaping (SR)","<p>Possessed Reaping is a super rare card in Grand Archive's Re:Collection Brilliant Vestige set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ReC-BRV, Rarity: Super Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ReC-BRV/SR/EN-037.jpg","1","Possessed Reaping","","","shopify","g","NWPRQZNT0F","Title","Default Title"
"spirit-blade-terminus-rec-brv","EN-038 Spirit Blade: Terminus (UR)","<p>Spirit Blade: Terminus is an ultra rare card in Grand Archive's Re:Collection Brilliant Vestige set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ReC-BRV, Rarity: Ultra Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ReC-BRV/UR/EN-038.jpg","1","Spirit Blade: Terminus","","","shopify","g","UXI1IDXJW7","Title","Default Title"
