Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Image Src,Image Position,Image Alt Text,Variant Price,Variant Compare At Price,Variant Inventory Tracker,Variant Weight Unit,Variant SKU,Option1 Name,Option1 Value
"astral-seal-sp3","EN-001 Astral Seal (SR)","<p>Astral Seal is a super rare card in Grand Archive's Supporter Pack 3 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: SP3, Rarity: Super Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/SP3/SR/EN-001.jpg","1","Astral Seal","6.23","6.92","shopify","g","3PFSSWWEBD","Title","Default Title"
"blackmarket-broker-sp3","EN-002 Blackmarket Broker (U)","<p>Blackmarket Broker is an uncommon card in Grand Archive's Supporter Pack 3 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: SP3, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/SP3/U/EN-002.jpg","1","Blackmarket Broker","","","shopify","g","CZXJAVTQJ7","Title","Default Title"
"blade-of-creation-sp3","EN-003 Blade of Creation (R)","<p>Blade of Creation is a rare card in Grand Archive's Supporter Pack 3 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: SP3, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/SP3/R/EN-003.jpg","1","Blade of Creation","2.08","2.31","shopify","g","XBTRKOTX5R","Title","Default Title"
"blessed-clergy-sp3","EN-004 Blessed Clergy (R)","<p>Blessed Clergy is a rare card in Grand Archive's Supporter Pack 3 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: SP3, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/SP3/R/EN-004.jpg","1","Blessed Clergy","2.35","2.61","shopify","g","9MRBMU8RFZ","Title","Default Title"
"blissful-calling-sp3","EN-005 Blissful Calling (R)","<p>Blissful Calling is a rare card in Grand Archive's Supporter Pack 3 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: SP3, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/SP3/R/EN-005.jpg","1","Blissful Calling","0.96","1.07","shopify","g","6EWHMWEDDB","Title","Default Title"
"excalibur-cleansing-light-sp3","EN-006 Excalibur, Cleansing Light (SR)","<p>Excalibur, Cleansing Light is a super rare card in Grand Archive's Supporter Pack 3 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: SP3, Rarity: Super Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/SP3/SR/EN-006.jpg","1","Excalibur, Cleansing Light","2.08","2.31","shopify","g","HKAICFIRFX","Title","Default Title"
"flame-sweep-sp3","EN-007 Flame Sweep (SR)","<p>Flame Sweep is a super rare card in Grand Archive's Supporter Pack 3 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: SP3, Rarity: Super Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/SP3/SR/EN-007.jpg","1","Flame Sweep","4.17","4.63","shopify","g","R1YNXDSCOB","Title","Default Title"
"forest-cake-sp3","EN-008 Forest Cake (U)","<p>Forest Cake is an uncommon card in Grand Archive's Supporter Pack 3 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: SP3, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/SP3/U/EN-008.jpg","1","Forest Cake","0.81","0.9","shopify","g","NMRM6GUJAD","Title","Default Title"
"frost-shard-sp3","EN-010 Frost Shard (R)","<p>Frost Shard is a rare card in Grand Archive's Supporter Pack 3 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: SP3, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/SP3/R/EN-010.jpg","1","Frost Shard","2.79","3.1","shopify","g","AIB2NNZGRI","Title","Default Title"
"heavy-swing-sp3","EN-013 Heavy Swing (U)","<p>Heavy Swing is an uncommon card in Grand Archive's Supporter Pack 3 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: SP3, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/SP3/U/EN-013.jpg","1","Heavy Swing","0.47","0.53","shopify","g","FATQPZOOGO","Title","Default Title"
