Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Image Src,Image Position,Image Alt Text,Variant Price,Variant Compare At Price,Variant Inventory Tracker,Variant Weight Unit,Variant SKU,Option1 Name,Option1 Value
"obelisk-of-fabrication-sp2","EN-033 Obelisk of Fabrication (PR)","<p>Obelisk of Fabrication is a promotional rare card in Grand Archive's Supporter Pack 2 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: SP2, Rarity: Promotional Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/SP2/PR/EN-033.jpg","1","Obelisk of Fabrication","2.18","2.42","shopify","g","F34I25FM1A","Title","Default Title"
"obelisk-of-protection-sp2","EN-034 Obelisk of Protection (PR)","<p>Obelisk of Protection is a promotional rare card in Grand Archive's Supporter Pack 2 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: SP2, Rarity: Promotional Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/SP2/PR/EN-034.jpg","1","Obelisk of Protection","2.15","2.39","shopify","g","1SAQP9W8Y1","Title","Default Title"
"ominous-shadow-sp2","EN-035 Ominous Shadow (PR)","<p>Ominous Shadow is a promotional rare card in Grand Archive's Supporter Pack 2 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: SP2, Rarity: Promotional Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/SP2/PR/EN-035.jpg","1","Ominous Shadow","5.81","6.45","shopify","g","J195HFVARM","Title","Default Title"
"powercell-sp2","EN-036 Powercell (PR)","<p>Powercell is a promotional rare card in Grand Archive's Supporter Pack 2 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: SP2, Rarity: Promotional Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/SP2/PR/EN-036.jpg","1","Powercell","5.73","6.36","shopify","g","JR3DSJQ63N","Title","Default Title"
"razorvine-sp2","EN-037 Razorvine (PR)","<p>Razorvine is a promotional rare card in Grand Archive's Supporter Pack 2 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: SP2, Rarity: Promotional Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/SP2/PR/EN-037.jpg","1","Razorvine","","","shopify","g","OBPTYRDJJI","Title","Default Title"
"silvershine-sp2","EN-038 Silvershine (PR)","<p>Silvershine is a promotional rare card in Grand Archive's Supporter Pack 2 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: SP2, Rarity: Promotional Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/SP2/PR/EN-038.jpg","1","Silvershine","","","shopify","g","M26BW55GJL","Title","Default Title"
"spirit-of-fire-sp2","EN-039 Spirit of Fire (PR)","<p>Spirit of Fire is a promotional rare card in Grand Archive's Supporter Pack 2 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: SP2, Rarity: Promotional Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/SP2/PR/EN-039.jpg","1","Spirit of Fire","10.09","11.21","shopify","g","FW71QEGUEH","Title","Default Title"
"spirit-of-water-sp2","EN-040 Spirit of Water (PR)","<p>Spirit of Water is a promotional rare card in Grand Archive's Supporter Pack 2 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: SP2, Rarity: Promotional Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/SP2/PR/EN-040.jpg","1","Spirit of Water","5.68","6.32","shopify","g","QOCL33MS0K","Title","Default Title"
"spirit-of-wind-sp2","EN-041 Spirit of Wind (PR)","<p>Spirit of Wind is a promotional rare card in Grand Archive's Supporter Pack 2 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: SP2, Rarity: Promotional Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/SP2/PR/EN-041.jpg","1","Spirit of Wind","5.81","6.45","shopify","g","YJ0CUCKGTH","Title","Default Title"
"spirit-shard-sp2","EN-042 Spirit Shard (PR)","<p>Spirit Shard is a promotional rare card in Grand Archive's Supporter Pack 2 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: SP2, Rarity: Promotional Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/SP2/PR/EN-042.jpg","1","Spirit Shard","12.31","13.68","shopify","g","XLTXU2EOUV","Title","Default Title"
"springleaf-sp2","EN-043 Springleaf (PR)","<p>Springleaf is a promotional rare card in Grand Archive's Supporter Pack 2 set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: SP2, Rarity: Promotional Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/SP2/PR/EN-043.jpg","1","Springleaf","","","shopify","g","1IEY0MR4A2","Title","Default Title"
