Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Image Src,Image Position,Image Alt Text,Variant Price,Variant Compare At Price,Variant Inventory Tracker,Variant Weight Unit,Variant SKU,Option1 Name,Option1 Value
"treacle-drowned-mouse-ptm","EN-127 Treacle, Drowned Mouse (SR)","<p>Treacle, Drowned Mouse is a super rare card in Grand Archive's Phantom Monarchs set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM, Rarity: Super Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM/SR/EN-127.jpg","1","Treacle, Drowned Mouse","1.12","1.24","shopify","g","KKQRI7JCQR","Title","Default Title"
"tweedledee-contrarian-poet-ptm","EN-128 Tweedledee, Contrarian Poet (SR)","<p>Tweedledee, Contrarian Poet is a super rare card in Grand Archive's Phantom Monarchs set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM, Rarity: Super Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM/SR/EN-128.jpg","1","Tweedledee, Contrarian Poet","0.89","0.98","shopify","g","HAAFVBLQVI","Title","Default Title"
"unmoored-call-ptm","EN-129 Unmoored Call (U)","<p>Unmoored Call is an uncommon card in Grand Archive's Phantom Monarchs set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM/U/EN-129.jpg","1","Unmoored Call","0.25","","shopify","g","HF1S1GCEOJ","Title","Default Title"
"wavekeepers-bond-ptm","EN-130 Wavekeeper's Bond (U)","<p>Wavekeeper's Bond is an uncommon card in Grand Archive's Phantom Monarchs set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM/U/EN-130.jpg","1","Wavekeeper's Bond","0.25","","shopify","g","1U3QR07JQ4","Title","Default Title"
"weiss-bishop-ptm","EN-131 Weiss Bishop (U)","<p>Weiss Bishop is an uncommon card in Grand Archive's Phantom Monarchs set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM/U/EN-131.jpg","1","Weiss Bishop","0.25","","shopify","g","NUZNUUQA5G","Title","Default Title"
"weiss-knight-ptm","EN-132 Weiss Knight (C)","<p>Weiss Knight is a common card in Grand Archive's Phantom Monarchs set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM/C/EN-132.jpg","1","Weiss Knight","0.25","","shopify","g","MRG3G9AWTV","Title","Default Title"
"advantageous-perch-ptm","EN-133 Advantageous Perch (R)","<p>Advantageous Perch is a rare card in Grand Archive's Phantom Monarchs set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM/R/EN-133.jpg","1","Advantageous Perch","0.31","0.35","shopify","g","EI9BNHWDTS","Title","Default Title"
"betraying-blade-ptm","EN-134 Betraying Blade (U)","<p>Betraying Blade is an uncommon card in Grand Archive's Phantom Monarchs set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM/U/EN-134.jpg","1","Betraying Blade","0.25","","shopify","g","U2YYE6VJIS","Title","Default Title"
"bishops-cross-ptm","EN-135 Bishop's Cross (U)","<p>Bishop's Cross is an uncommon card in Grand Archive's Phantom Monarchs set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM/U/EN-135.jpg","1","Bishop's Cross","0.25","","shopify","g","QJJJGNNDJR","Title","Default Title"
"buffeting-hurricane-ptm","EN-136 Buffeting Hurricane (U)","<p>Buffeting Hurricane is an uncommon card in Grand Archive's Phantom Monarchs set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM/U/EN-136.jpg","1","Buffeting Hurricane","0.25","","shopify","g","LLQQE8II21","Title","Default Title"
"calming-breeze-ptm","EN-137 Calming Breeze (R)","<p>Calming Breeze is a rare card in Grand Archive's Phantom Monarchs set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM/R/EN-137.jpg","1","Calming Breeze","3.6","4","shopify","g","YRPIHGYHAH","Title","Default Title"
"cleansing-reunion-ptm","EN-138 Cleansing Reunion (U)","<p>Cleansing Reunion is an uncommon card in Grand Archive's Phantom Monarchs set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM/U/EN-138.jpg","1","Cleansing Reunion","0.25","","shopify","g","IQMBMY7WEV","Title","Default Title"
